t,     mx,           my,            mz
7.492e-09, 0.99993767, 0.0088439209, -0.0062017045
7.494e-09, 0.99993782, 0.0092435715, -0.0055618968
7.496e-09, 0.99993797, 0.0095971098, -0.0048965802
7.498e-09, 0.99993812, 0.0099029271, -0.0042090658
7.5e-09, 0.99993826, 0.010159652, -0.0035027642
7.502e-09, 0.99993841, 0.010366154, -0.0027811696
7.504e-09, 0.99993856, 0.010521555, -0.0020478417
7.506e-09, 0.99993871, 0.010625224, -0.0013063885
7.508e-09, 0.99993886, 0.010676785, -0.00056044854
7.51e-09, 0.999939, 0.01067612, 0.00018632682
7.512e-09, 0.99993915, 0.010623363, 0.00093029149
7.514e-09, 0.99993929, 0.010518902, 0.0016678223
7.516e-09, 0.99993944, 0.01036338, 0.0023953364
7.518e-09, 0.99993959, 0.010157682, 0.0031093093
7.52e-09, 0.99993973, 0.0099029398, 0.0038062911
7.522e-09, 0.99993988, 0.0096005202, 0.0044829237
7.524e-09, 0.99994002, 0.0092520192, 0.0051359567
7.526e-09, 0.99994016, 0.0088592536, 0.0057622632
7.528e-09, 0.99994031, 0.0084242518, 0.0063588543
7.53e-09, 0.99994045, 0.0079492432, 0.0069228941
7.532e-09, 0.99994059, 0.0074366466, 0.0074517123
7.534e-09, 0.99994074, 0.0068890582, 0.0079428174
7.536e-09, 0.99994088, 0.0063092385, 0.0083939083
7.538e-09, 0.99994102, 0.0057000981, 0.0088028847
7.54e-09, 0.99994116, 0.0050646834, 0.0091678574
7.542e-09, 0.9999413, 0.0044061615, 0.0094871564
7.544e-09, 0.99994144, 0.003727804, 0.0097593392
7.546e-09, 0.99994158, 0.0030329712, 0.0099831964
7.548e-09, 0.99994172, 0.0023250952, 0.010157758
7.55e-09, 0.99994186, 0.0016076631, 0.010282296
7.552e-09, 0.99994199, 0.00088419991, 0.010356329
7.554e-09, 0.99994213, 0.00015825112, 0.010379624
7.556e-09, 0.99994227, -0.00056663465, 0.010352196
7.558e-09, 0.9999424, -0.0012869229, 0.010274305
7.56e-09, 0.99994254, -0.0019991103, 0.01014646
7.562e-09, 0.99994267, -0.0026997423, 0.0099694099
7.564e-09, 0.99994281, -0.0033854291, 0.0097441438
7.566e-09, 0.99994294, -0.0040528626, 0.0094718823
7.568e-09, 0.99994308, -0.004698832, 0.0091540727
7.57e-09, 0.99994321, -0.0053202395, 0.0087923807
7.572e-09, 0.99994334, -0.0059141147, 0.0083886821
7.574e-09, 0.99994347, -0.0064776293, 0.0079450529
7.576e-09, 0.9999436, -0.0070081102, 0.0074637585
7.578e-09, 0.99994373, -0.0075030522, 0.0069472428
7.58e-09, 0.99994386, -0.00796013, 0.006398115
7.582e-09, 0.99994399, -0.0083772089, 0.005819137
7.584e-09, 0.99994412, -0.0087523545, 0.0052132094
7.586e-09, 0.99994425, -0.0090838422, 0.004583357
7.588e-09, 0.99994438, -0.0093701647, 0.0039327136
7.59e-09, 0.99994451, -0.0096100389, 0.0032645066
7.592e-09, 0.99994464, -0.0098024116, 0.002582041
7.594e-09, 0.99994477, -0.009946464, 0.0018886829
7.596e-09, 0.99994489, -0.010041615, 0.0011878432
7.598e-09, 0.99994502, -0.010087524, 0.00048296068
7.6e-09, 0.99994515, -0.010084092, -0.00022251498
7.602e-09, 0.99994527, -0.010031459, -0.00092513978
7.604e-09, 0.9999454, -0.0099300067, -0.0016214924
7.606e-09, 0.99994552, -0.0097803535, -0.0023081908
7.608e-09, 0.99994565, -0.0095833513, -0.0029819084
7.61e-09, 0.99994577, -0.0093400808, -0.0036393905
7.612e-09, 0.9999459, -0.0090518461, -0.0042774699
7.614e-09, 0.99994602, -0.0087201671, -0.0048930819
7.616e-09, 0.99994615, -0.008346772, -0.0054832794
7.618e-09, 0.99994627, -0.0079335881, -0.0060452466
7.62e-09, 0.9999464, -0.0074827321, -0.0065763126
7.622e-09, 0.99994652, -0.0069964991, -0.0070739639
7.624e-09, 0.99994664, -0.0064773511, -0.0075358567
7.626e-09, 0.99994676, -0.0059279044, -0.0079598273
7.628e-09, 0.99994689, -0.0053509166, -0.0083439028
7.63e-09, 0.99994701, -0.0047492728, -0.0086863096
7.632e-09, 0.99994713, -0.0041259709, -0.0089854822
7.634e-09, 0.99994725, -0.0034841072, -0.00924007
7.636e-09, 0.99994738, -0.0028268605, -0.0094489431
7.638e-09, 0.9999475, -0.0021574768, -0.0096111979
7.64e-09, 0.99994762, -0.001479253, -0.0097261603
7.642e-09, 0.99994774, -0.000795521, -0.0097933887
7.644e-09, 0.99994786, -0.000109631, -0.0098126756
7.646e-09, 0.99994798, 0.0005750647, -0.009784048
7.648e-09, 0.9999481, 0.0012552281, -0.0097077665
7.65e-09, 0.99994823, 0.0019275516, -0.0095843236
7.652e-09, 0.99994835, 0.0025887744, -0.0094144409
7.654e-09, 0.99994847, 0.0032356981, -0.0091990646
7.656e-09, 0.99994859, 0.003865202, -0.0089393603
7.658e-09, 0.99994871, 0.0044742584, -0.0086367074
7.66e-09, 0.99994883, 0.005059947, -0.0082926911
7.662e-09, 0.99994895, 0.0056194688, -0.0079090945
7.664e-09, 0.99994907, 0.0061501596, -0.0074878893
7.666e-09, 0.99994918, 0.0066495028, -0.0070312258
7.668e-09, 0.9999493, 0.0071151409, -0.0065414219
7.67e-09, 0.99994942, 0.0075448868, -0.0060209512
7.672e-09, 0.99994954, 0.0079367342, -0.0054724309
7.674e-09, 0.99994966, 0.0082888668, -0.0048986084
7.676e-09, 0.99994978, 0.0085996665, -0.0043023475
7.678e-09, 0.9999499, 0.0088677211, -0.0036866144
7.68e-09, 0.99995002, 0.0090918306, -0.0030544629
7.682e-09, 0.99995013, 0.0092710124, -0.0024090189
7.684e-09, 0.99995025, 0.0094045055, -0.0017534656
7.686e-09, 0.99995037, 0.009491774, -0.0010910273
7.688e-09, 0.99995049, 0.0095325087, -0.00042495376
7.69e-09, 0.9999506, 0.0095266283, 0.0002414956
7.692e-09, 0.99995072, 0.0094742793, 0.00090506788
7.694e-09, 0.99995084, 0.0093758344, 0.0015625324
7.696e-09, 0.99995095, 0.0092318903, 0.0022106964
7.698e-09, 0.99995107, 0.0090432644, 0.0028464206
7.7e-09, 0.99995119, 0.0088109899, 0.0034666344
7.702e-09, 0.9999513, 0.0085363103, 0.0040683505
7.704e-09, 0.99995142, 0.0082206731, 0.0046486795
7.706e-09, 0.99995153, 0.0078657218, 0.0052048437
7.708e-09, 0.99995165, 0.0074732877, 0.0057341903
7.71e-09, 0.99995176, 0.0070453804, 0.0062342039
7.712e-09, 0.99995188, 0.0065841775, 0.0067025188
7.714e-09, 0.99995199, 0.0060920134, 0.0071369298
7.716e-09, 0.9999521, 0.005571368, 0.0075354028
7.718e-09, 0.99995221, 0.0050248536, 0.0078960842
7.72e-09, 0.99995233, 0.0044552023, 0.0082173094
7.722e-09, 0.99995244, 0.0038652521, 0.0084976105
7.724e-09, 0.99995255, 0.0032579331, 0.0087357233
7.726e-09, 0.99995266, 0.0026362525, 0.0089305922
7.728e-09, 0.99995277, 0.0020032801, 0.0090813756
7.73e-09, 0.99995288, 0.0013621331, 0.0091874491
7.732e-09, 0.99995299, 0.00071596065, 0.009248408
7.734e-09, 0.9999531, 6.7928463e-05, 0.0092640686
7.736e-09, 0.99995321, -0.00057879665, 0.009234469
7.738e-09, 0.99995332, -0.0012210622, 0.0091598679
7.74e-09, 0.99995343, -0.0018557456, 0.0090407429
7.742e-09, 0.99995353, -0.0024797689, 0.0088777878
7.744e-09, 0.99995364, -0.003090114, 0.0086719083
7.746e-09, 0.99995375, -0.0036838374, 0.0084242174
7.748e-09, 0.99995385, -0.0042580838, 0.0081360294
7.75e-09, 0.99995396, -0.0048101004, 0.0078088526
7.752e-09, 0.99995406, -0.0053372497, 0.0074443821
7.754e-09, 0.99995417, -0.0058370222, 0.0070444904
7.756e-09, 0.99995427, -0.0063070485, 0.0066112183
7.758e-09, 0.99995438, -0.00674511, 0.0061467642
7.76e-09, 0.99995448, -0.0071491501, 0.0056534733
7.762e-09, 0.99995458, -0.0075172829, 0.0051338253
7.764e-09, 0.99995469, -0.007847803, 0.0045904224
7.766e-09, 0.99995479, -0.0081391924, 0.0040259763
7.768e-09, 0.99995489, -0.0083901281, 0.0034432942
7.77e-09, 0.99995499, -0.0085994878, 0.0028452654
7.772e-09, 0.9999551, -0.008766355, 0.0022348469
7.774e-09, 0.9999552, -0.0088900225, 0.0016150483
7.776e-09, 0.9999553, -0.0089699962, 0.00098891789
7.778e-09, 0.9999554, -0.0090059961, 0.00035952671
7.78e-09, 0.9999555, -0.0089979576, -0.00027004581
7.782e-09, 0.9999556, -0.008946031, -0.00089672719
7.784e-09, 0.9999557, -0.0088505806, -0.0015174668
7.786e-09, 0.9999558, -0.0087121821, -0.0021292508
7.788e-09, 0.9999559, -0.0085316191, -0.0027291165
7.79e-09, 0.999956, -0.0083098793, -0.003314167
7.792e-09, 0.9999561, -0.0080481485, -0.0038815848
7.794e-09, 0.9999562, -0.007747805, -0.0044286459
7.796e-09, 0.99995629, -0.0074104116, -0.004952732
7.798e-09, 0.99995639, -0.0070377083, -0.0054513441
7.8e-09, 0.99995649, -0.0066316028, -0.0059221133
7.802e-09, 0.99995659, -0.0061941612, -0.006362813
7.804e-09, 0.99995669, -0.0057275969, -0.0067713685
7.806e-09, 0.99995679, -0.0052342603, -0.0071458676
7.808e-09, 0.99995688, -0.004716626, -0.0074845687
7.81e-09, 0.99995698, -0.0041772814, -0.0077859097
7.812e-09, 0.99995708, -0.0036189129, -0.0080485144
7.814e-09, 0.99995718, -0.0030442931, -0.0082711992
7.816e-09, 0.99995727, -0.002456267, -0.0084529784
7.818e-09, 0.99995737, -0.0018577377, -0.0085930683
7.82e-09, 0.99995747, -0.0012516522, -0.0086908905
7.822e-09, 0.99995756, -0.00064098709, -0.0087460744
7.824e-09, 0.99995766, -2.8733611e-05, -0.0087584584
7.826e-09, 0.99995776, 0.00058211671, -0.0087280903
7.828e-09, 0.99995785, 0.0011885868, -0.008655226
7.83e-09, 0.99995795, 0.0017877283, -0.0085403285
7.832e-09, 0.99995804, 0.0023766364, -0.0083840645
7.834e-09, 0.99995814, 0.0029524632, -0.0081873009
7.836e-09, 0.99995824, 0.003512432, -0.0079511002
7.838e-09, 0.99995833, 0.0040538505, -0.0076767144
7.84e-09, 0.99995843, 0.0045741236, -0.0073655788
7.842e-09, 0.99995852, 0.0050707662, -0.0070193045
7.844e-09, 0.99995862, 0.0055414144, -0.0066396697
7.846e-09, 0.99995871, 0.0059838374, -0.0062286112
7.848e-09, 0.99995881, 0.0063959477, -0.005788214
7.85e-09, 0.9999589, 0.0067758108, -0.0053207012
7.852e-09, 0.999959, 0.0071216546, -0.0048284224
7.854e-09, 0.99995909, 0.0074318776, -0.0043138423
7.856e-09, 0.99995919, 0.0077050559, -0.0037795281
7.858e-09, 0.99995928, 0.00793995, -0.0032281366
7.86e-09, 0.99995938, 0.0081355105, -0.0026624017
7.862e-09, 0.99995947, 0.0082908824, -0.00208512
7.864e-09, 0.99995956, 0.008405409, -0.0014991376
7.866e-09, 0.99995966, 0.0084786347, -0.0009073356
7.868e-09, 0.99995975, 0.0085103064, -0.00031261652
7.87e-09, 0.99995985, 0.0085003745, 0.00028211038
7.872e-09, 0.99995994, 0.0084489926, 0.00087394311
7.874e-09, 0.99996003, 0.0083565159, 0.0014600011
7.876e-09, 0.99996013, 0.0082234996, 0.0020374393
7.878e-09, 0.99996022, 0.0080506949, 0.0026034619
7.88e-09, 0.99996031, 0.0078390456, 0.0031553357
7.882e-09, 0.9999604, 0.0075896825, 0.0036904036
7.884e-09, 0.99996049, 0.0073039175, 0.0042060973
7.886e-09, 0.99996059, 0.006983237, 0.0046999492
7.888e-09, 0.99996068, 0.0066292939, 0.0051696048
7.89e-09, 0.99996077, 0.0062438993, 0.0056128335
7.892e-09, 0.99996086, 0.005829013, 0.0060275393
7.894e-09, 0.99996095, 0.005386734, 0.0064117706
7.896e-09, 0.99996104, 0.0049192896, 0.0067637296
7.898e-09, 0.99996113, 0.004429024, 0.0070817803
7.9e-09, 0.99996122, 0.0039183873, 0.0073644564
7.902e-09, 0.99996131, 0.0033899225, 0.007610468
7.904e-09, 0.9999614, 0.0028462533, 0.0078187071
7.906e-09, 0.99996149, 0.0022900708, 0.0079882531
7.908e-09, 0.99996158, 0.0017241206, 0.0081183764
7.91e-09, 0.99996166, 0.0011511888, 0.0082085414
7.912e-09, 0.99996175, 0.0005740888, 0.0082584093
7.914e-09, 0.99996184, -4.3530361e-06, 0.0082678383
7.916e-09, 0.99996192, -0.00058131079, 0.0082368847
7.918e-09, 0.99996201, -0.0011539729, 0.0081658013
7.92e-09, 0.9999621, -0.001719556, 0.0080550364
7.922e-09, 0.99996218, -0.0022753182, 0.0079052306
7.924e-09, 0.99996227, -0.0028185724, 0.0077172135
7.926e-09, 0.99996235, -0.0033466993, 0.007491999
7.928e-09, 0.99996244, -0.0038571603, 0.0072307799
7.93e-09, 0.99996252, -0.0043475091, 0.0069349218
7.932e-09, 0.9999626, -0.0048154039, 0.0066059557
7.934e-09, 0.99996269, -0.0052586182, 0.0062455705
7.936e-09, 0.99996277, -0.0056750518, 0.005855604
7.938e-09, 0.99996285, -0.0060627402, 0.0054380336
7.94e-09, 0.99996294, -0.0064198645, 0.0049949667
7.942e-09, 0.99996302, -0.006744759, 0.0045286295
7.944e-09, 0.9999631, -0.0070359199, 0.0040413563
7.946e-09, 0.99996318, -0.0072920117, 0.0035355775
7.948e-09, 0.99996326, -0.0075118733, 0.0030138079
7.95e-09, 0.99996334, -0.0076945234, 0.0024786337
7.952e-09, 0.99996342, -0.0078391647, 0.0019327002
7.954e-09, 0.9999635, -0.0079451874, 0.0013786984
7.956e-09, 0.99996359, -0.0080121717, 0.00081935197
7.958e-09, 0.99996367, -0.0080398892, 0.00025740365
7.96e-09, 0.99996375, -0.008028304, -0.00030439794
7.962e-09, 0.99996382, -0.0079775717, -0.0008633119
7.964e-09, 0.9999639, -0.0078880388, -0.0014166183
7.966e-09, 0.99996398, -0.0077602401, -0.0019616315
7.968e-09, 0.99996406, -0.0075948959, -0.002495713
7.97e-09, 0.99996414, -0.0073929076, -0.0030162845
7.972e-09, 0.99996422, -0.0071553535, -0.0035208398
7.974e-09, 0.9999643, -0.0068834824, -0.0040069575
7.976e-09, 0.99996438, -0.0065787076, -0.0044723122
7.978e-09, 0.99996446, -0.0062425993, -0.0049146856
7.98e-09, 0.99996453, -0.0058768767, -0.0053319771
7.982e-09, 0.99996461, -0.005483399, -0.005722214
7.984e-09, 0.99996469, -0.0050641563, -0.0060835604
7.986e-09, 0.99996477, -0.0046212593, -0.006414326
7.988e-09, 0.99996485, -0.0041569289, -0.0067129742
7.99e-09, 0.99996492, -0.0036734848, -0.0069781288
7.992e-09, 0.999965, -0.0031733343, -0.0072085806
7.994e-09, 0.99996508, -0.00265896, -0.0074032926
7.996e-09, 0.99996515, -0.0021329077, -0.0075614051
7.998e-09, 0.99996523, -0.0015977737, -0.007682239
8e-09, 0.99996531, -0.001056192, -0.0077652987
8.002e-09, 0.99996539, -0.00051082173, -0.0078102744
8.004e-09, 0.99996546, 3.5666588e-05, -0.0078170427
8.006e-09, 0.99996554, 0.00058060354, -0.0077856672
8.008e-09, 0.99996562, 0.0011213341, -0.0077163972
8.01e-09, 0.99996569, 0.0016552303, -0.0076096664
8.012e-09, 0.99996577, 0.0021797043, -0.0074660902
8.014e-09, 0.99996585, 0.0026922209, -0.0072864622
8.016e-09, 0.99996592, 0.0031903093, -0.0070717498
8.018e-09, 0.999966, 0.0036715757, -0.0068230894
8.02e-09, 0.99996607, 0.0041337142, -0.0065417801
8.022e-09, 0.99996615, 0.004574518, -0.0062292768
8.024e-09, 0.99996623, 0.0049918902, -0.0058871831
8.026e-09, 0.9999663, 0.0053838534, -0.0055172431
8.028e-09, 0.99996638, 0.0057485593, -0.0051213321
8.03e-09, 0.99996645, 0.0060842969, -0.0047014475
8.032e-09, 0.99996653, 0.0063895014, -0.0042596987
8.034e-09, 0.99996661, 0.0066627605, -0.0037982963
8.036e-09, 0.99996668, 0.0069028216, -0.0033195413
8.038e-09, 0.99996676, 0.0071085971, -0.0028258137
8.04e-09, 0.99996683, 0.0072791695, -0.0023195603
8.042e-09, 0.99996691, 0.0074137954, -0.001803283
8.044e-09, 0.99996698, 0.0075119087, -0.0012795263
8.046e-09, 0.99996706, 0.0075731228, -0.00075086461
8.048e-09, 0.99996713, 0.0075972321, -0.00021988995
8.05e-09, 0.99996721, 0.0075842128, 0.00031080098
8.052e-09, 0.99996728, 0.0075342221, 0.00083861944
8.054e-09, 0.99996736, 0.0074475972, 0.0013609972
8.056e-09, 0.99996743, 0.0073248534, 0.0018753991
8.058e-09, 0.9999675, 0.0071666808, 0.0023793353
8.06e-09, 0.99996758, 0.0069739405, 0.0028703733
8.062e-09, 0.99996765, 0.0067476604, 0.0033461497
8.064e-09, 0.99996773, 0.0064890293, 0.0038043814
8.066e-09, 0.9999678, 0.0061993907, 0.0042428769
8.068e-09, 0.99996787, 0.0058802364, 0.0046595464
8.07e-09, 0.99996794, 0.0055331979, 0.0050524119
8.072e-09, 0.99996802, 0.0051600393, 0.0054196165
8.074e-09, 0.99996809, 0.0047626471, 0.0057594333
8.076e-09, 0.99996816, 0.0043430216, 0.0060702732
8.078e-09, 0.99996823, 0.0039032665, 0.0063506928
8.08e-09, 0.9999683, 0.0034455784, 0.0065994005
8.082e-09, 0.99996838, 0.0029722357, 0.0068152629
8.084e-09, 0.99996845, 0.0024855878, 0.0069973096
8.086e-09, 0.99996852, 0.0019880427, 0.0071447377
8.088e-09, 0.99996859, 0.0014820556, 0.0072569152
8.09e-09, 0.99996866, 0.00097011691, 0.0073333838
8.092e-09, 0.99996873, 0.00045473951, 0.0073738606
8.094e-09, 0.9999688, -6.1553135e-05, 0.0073782388
8.096e-09, 0.99996887, -0.0005762395, 0.0073465883
8.098e-09, 0.99996893, -0.0010868123, 0.0072791545
8.1e-09, 0.999969, -0.0015907905, 0.0071763567
8.102e-09, 0.99996907, -0.0020857318, 0.0070387859
8.104e-09, 0.99996914, -0.0025692438, 0.0068672011
8.106e-09, 0.99996921, -0.0030389963, 0.0066625254
8.108e-09, 0.99996927, -0.0034927317, 0.0064258411
8.11e-09, 0.99996934, -0.0039282766, 0.0061583839
8.112e-09, 0.99996941, -0.0043435516, 0.0058615365
8.114e-09, 0.99996947, -0.0047365818, 0.0055368215
8.116e-09, 0.99996954, -0.0051055054, 0.0051858939
8.118e-09, 0.9999696, -0.0054485832, 0.004810532
8.12e-09, 0.99996967, -0.0057642065, 0.0044126291
8.122e-09, 0.99996974, -0.0060509045, 0.0039941836
8.124e-09, 0.9999698, -0.0063073513, 0.0035572893
8.126e-09, 0.99996987, -0.006532372, 0.0031041244
8.128e-09, 0.99996993, -0.006724948, 0.0026369413
8.13e-09, 0.99996999, -0.0068842216, 0.0021580549
8.132e-09, 0.99997006, -0.0070094996, 0.0016698314
8.134e-09, 0.99997012, -0.0071002566, 0.0011746768
8.136e-09, 0.99997019, -0.0071561369, 0.00067502441
8.138e-09, 0.99997025, -0.007176956, 0.00017332378
8.14e-09, 0.99997031, -0.0071627008, -0.00032797197
8.142e-09, 0.99997038, -0.0071135293, -0.00082641783
8.144e-09, 0.99997044, -0.0070297698, -0.0013195889
8.146e-09, 0.9999705, -0.0069119182, -0.001805092
8.148e-09, 0.99997057, -0.0067606357, -0.0022805777
8.15e-09, 0.99997063, -0.0065767448, -0.0027437511
8.152e-09, 0.99997069, -0.006361225, -0.0031923833
8.154e-09, 0.99997075, -0.006115208, -0.0036243219
8.156e-09, 0.99997082, -0.0058399711, -0.0040375015
8.158e-09, 0.99997088, -0.0055369311, -0.0044299534
8.16e-09, 0.99997094, -0.0052076369, -0.004799815
8.162e-09, 0.999971, -0.0048537614, -0.0051453385
8.164e-09, 0.99997106, -0.0044770936, -0.0054648996
8.166e-09, 0.99997113, -0.0040795287, -0.0057570046
8.168e-09, 0.99997119, -0.0036630595, -0.0060202973
8.17e-09, 0.99997125, -0.0032297659, -0.0062535659
8.172e-09, 0.99997131, -0.0027818045, -0.0064557479
8.174e-09, 0.99997137, -0.0023213981, -0.0066259354
8.176e-09, 0.99997143, -0.0018508247, -0.0067633787
8.178e-09, 0.9999715, -0.001372406, -0.0068674898
8.18e-09, 0.99997156, -0.00088849636, -0.0069378449
8.182e-09, 0.99997162, -0.0004014707, -0.006974186
8.184e-09, 0.99997168, 8.628668e-05, -0.0069764215
8.186e-09, 0.99997174, 0.00057239397, -0.0069446267
8.188e-09, 0.9999718, 0.0010544834, -0.0068790427
8.19e-09, 0.99997186, 0.0015302129, -0.0067800748
8.192e-09, 0.99997192, 0.0019972772, -0.0066482901
8.194e-09, 0.99997198, 0.0024534191, -0.0064844147
8.196e-09, 0.99997204, 0.0028964406, -0.006289329
8.198e-09, 0.99997211, 0.0033242131, -0.0060640639
8.2e-09, 0.99997217, 0.0037346878, -0.0058097946
8.202e-09, 0.99997223, 0.0041259056, -0.0055278351
8.204e-09, 0.99997229, 0.0044960062, -0.0052196311
8.206e-09, 0.99997235, 0.0048432369, -0.0048867527
8.208e-09, 0.99997241, 0.0051659614, -0.0045308865
8.21e-09, 0.99997247, 0.0054626667, -0.0041538268
8.212e-09, 0.99997253, 0.0057319709, -0.0037574671
8.214e-09, 0.99997259, 0.0059726289, -0.0033437901
8.216e-09, 0.99997265, 0.0061835391, -0.0029148579
8.218e-09, 0.99997271, 0.0063637472, -0.002472802
8.22e-09, 0.99997277, 0.0065124516, -0.0020198125
8.222e-09, 0.99997283, 0.0066290061, -0.0015581273
8.224e-09, 0.99997289, 0.0067129233, -0.0010900212
8.226e-09, 0.99997295, 0.0067638761, -0.00061779435
8.228e-09, 0.99997301, 0.0067816991, -0.0001437614
8.23e-09, 0.99997307, 0.0067663889, 0.00032976011
8.232e-09, 0.99997313, 0.006718104, 0.00080046099
8.234e-09, 0.99997319, 0.0066371632, 0.0012660516
8.236e-09, 0.99997325, 0.0065240438, 0.0017242731
8.238e-09, 0.99997331, 0.0063793792, 0.0021729082
8.24e-09, 0.99997337, 0.0062039547, 0.0026097921
8.242e-09, 0.99997343, 0.0059987041, 0.0030328227
8.244e-09, 0.99997348, 0.0057647041, 0.0034399708
8.246e-09, 0.99997354, 0.0055031691, 0.0038292899
8.248e-09, 0.9999736, 0.0052154448, 0.0041989255
8.25e-09, 0.99997366, 0.0049030011, 0.0045471235
8.252e-09, 0.99997372, 0.0045674251, 0.0048722392
8.254e-09, 0.99997377, 0.0042104125, 0.0051727444
8.256e-09, 0.99997383, 0.0038337594, 0.005447235
8.258e-09, 0.99997389, 0.0034393534, 0.0056944374
8.26e-09, 0.99997395, 0.0030291636, 0.0059132142
8.262e-09, 0.999974, 0.0026052315, 0.0061025697
8.264e-09, 0.99997406, 0.0021696601, 0.0062616543
8.266e-09, 0.99997412, 0.0017246043, 0.0063897681
8.268e-09, 0.99997417, 0.0012722595, 0.0064863642
8.27e-09, 0.99997423, 0.00081485144, 0.006551051
8.272e-09, 0.99997428, 0.00035462463, 0.0065835932
8.274e-09, 0.99997434, -0.00010616814, 0.0065839134
8.276e-09, 0.99997439, -0.00056527707, 0.0065520912
8.278e-09, 0.99997445, -0.0010204662, 0.0064883631
8.28e-09, 0.9999745, -0.0014695245, 0.0063931207
8.282e-09, 0.99997456, -0.0019102762, 0.0062669081
8.284e-09, 0.99997461, -0.0023405917, 0.0061104195
8.286e-09, 0.99997466, -0.0027583977, 0.0059244949
8.288e-09, 0.99997472, -0.0031616872, 0.0057101158
8.29e-09, 0.99997477, -0.0035485289, 0.0054684
8.292e-09, 0.99997482, -0.003917077, 0.005200596
8.294e-09, 0.99997488, -0.0042655791, 0.0049080764
8.296e-09, 0.99997493, -0.0045923856, 0.0045923309
8.298e-09, 0.99997498, -0.0048959566, 0.0042549589
8.3e-09, 0.99997503, -0.0051748695, 0.0038976609
8.302e-09, 0.99997509, -0.0054278256, 0.0035222309
8.304e-09, 0.99997514, -0.0056536563, 0.0031305464
8.306e-09, 0.99997519, -0.0058513281, 0.0027245596
8.308e-09, 0.99997524, -0.0060199475, 0.0023062876
8.31e-09, 0.99997529, -0.0061587653, 0.0018778024
8.312e-09, 0.99997534, -0.0062671793, 0.0014412204
8.314e-09, 0.99997539, -0.0063447372, 0.00099869233
8.316e-09, 0.99997544, -0.0063911385, 0.0005523925
8.318e-09, 0.99997549, -0.0064062357, 0.00010450808
8.32e-09, 0.99997554, -0.0063900339, -0.00034277154
8.322e-09, 0.9999756, -0.0063426912, -0.00078726545
8.324e-09, 0.99997565, -0.0062645173, -0.0012268118
8.326e-09, 0.9999757, -0.0061559716, -0.0016592785
8.328e-09, 0.99997575, -0.0060176602, -0.0020825731
8.33e-09, 0.9999758, -0.0058503332, -0.0024946534
8.332e-09, 0.99997584, -0.0056548803, -0.0028935371
8.334e-09, 0.99997589, -0.0054323263, -0.0032773112
8.336e-09, 0.99997594, -0.0051838255, -0.0036441411
8.338e-09, 0.99997599, -0.0049106559, -0.0039922799
8.34e-09, 0.99997604, -0.0046142126, -0.0043200761
8.342e-09, 0.99997609, -0.004296001, -0.0046259814
8.344e-09, 0.99997614, -0.0039576287, -0.0049085587
8.346e-09, 0.99997619, -0.0036007976, -0.005166488
8.348e-09, 0.99997624, -0.0032272953, -0.0053985729
8.35e-09, 0.99997629, -0.0028389866, -0.0056037464
8.352e-09, 0.99997634, -0.0024378034, -0.0057810753
8.354e-09, 0.99997639, -0.0020257357, -0.0059297646
8.356e-09, 0.99997644, -0.0016048217, -0.0060491611
8.358e-09, 0.99997648, -0.0011771376, -0.0061387562
8.36e-09, 0.99997653, -0.0007447871, -0.006198188
8.362e-09, 0.99997658, -0.00030989175, -0.0062272427
8.364e-09, 0.99997663, 0.00012542008, -0.0062258551
8.366e-09, 0.99997668, 0.00055902329, -0.006194109
8.368e-09, 0.99997673, 0.00098880648, -0.0061322358
8.37e-09, 0.99997678, 0.0014126822, -0.0060406136
8.372e-09, 0.99997682, 0.0018285972, -0.0059197644
8.374e-09, 0.99997687, 0.0022345422, -0.0057703519
8.376e-09, 0.99997692, 0.0026285615, -0.0055931771
8.378e-09, 0.99997697, 0.0030087627, -0.0053891746
8.38e-09, 0.99997702, 0.0033733256, -0.0051594076
8.382e-09, 0.99997707, 0.0037205108, -0.0049050622
8.384e-09, 0.99997712, 0.0040486682, -0.0046274415
8.386e-09, 0.99997716, 0.0043562446, -0.004327959
8.388e-09, 0.99997721, 0.0046417912, -0.004008131
8.39e-09, 0.99997726, 0.0049039704, -0.0036695695
8.392e-09, 0.99997731, 0.0051415618, -0.0033139738
8.394e-09, 0.99997736, 0.0053534683, -0.002943122
8.396e-09, 0.9999774, 0.0055387207, -0.002558862
8.398e-09, 0.99997745, 0.0056964825, -0.0021631027
8.4e-09, 0.9999775, 0.0058260533, -0.0017578041
8.402e-09, 0.99997755, 0.005926872, -0.001344968
8.404e-09, 0.9999776, 0.0059985192, -0.00092662776
8.406e-09, 0.99997764, 0.0060407192, -0.00050483844
8.408e-09, 0.99997769, 0.0060533402, -8.1666846e-05
8.41e-09, 0.99997774, 0.0060363954, 0.00034081874
8.412e-09, 0.99997779, 0.0059900422, 0.00076055859
8.414e-09, 0.99997784, 0.0059145809, 0.0011755116
8.416e-09, 0.99997788, 0.0058104532, 0.0015836651
8.418e-09, 0.99997793, 0.0056782397, 0.0019830448
8.42e-09, 0.99997798, 0.0055186562, 0.0023717241
8.422e-09, 0.99997802, 0.0053325507, 0.0027478336
8.424e-09, 0.99997807, 0.005120898, 0.0031095697
8.426e-09, 0.99997812, 0.0048847955, 0.0034552038
8.428e-09, 0.99997816, 0.004625457, 0.00378309
